lat,long,speed
-11.901347135243462,-77.01049020976218,57.269325806797866
-12.123035407713767,-76.88294118773953,56.065498347805686
-11.932255983381548,-77.041813707143,29.909959892516174
-11.872203305766575,-77.09882800890993,26.56648572310708
-11.80533020838628,-76.90315735533883,34.54533597683785
-11.980737923975033,-77.11551733966323,56.62378628740672
-11.964486897276482,-77.09742438853613,41.47996388042998
-11.806398841765619,-77.16726699085002,31.885430446263463
-11.861610300642855,-76.9534060590021,36.95346280129427
-12.171411813020386,-77.02561051686052,44.003420698649904
-11.814327121975138,-76.88055684161853,49.76012734524267
-12.101730576181314,-77.19923719191586,52.875738887079514
-11.859054316268379,-77.16275248851599,37.36878827403937
-12.043961764949385,-76.92921514579135,41.829032692394875
-12.138954793942412,-77.11862850480956,28.987512625188103
-11.8573306058527,-77.01776245580386,39.31336510384528
-12.190159922234706,-77.02948340876148,40.0156625462357
-11.966579038864671,-77.17833412431445,35.221803080217576
-12.106536491975504,-76.84508328321466,21.19864691517201
-12.129798675482105,-76.95501939768648,41.86714151588803
-11.981843981009456,-77.11848765237296,50.96742481282194
-11.834732111766186,-77.1807552767519,32.173967679925774
-11.814164010526229,-77.18721036120962,32.20121239996456
-12.142394415763308,-76.92064559854116,39.82714425836221
-11.898022247683825,-76.82895425432667,50.94528145320779
-11.924718138296221,-76.89500680843022,43.55922270935606
-12.040626350457439,-77.02674243027506,47.393264729732124
-12.161151294009583,-76.80991176694205,47.704855813503364
-11.992549665040112,-77.15099834043666,39.182332401089454
-11.886774313568205,-77.12742997098233,42.58092199659028
-12.197569145109377,-76.86778698452129,32.54293539525232
-12.048890206791361,-77.13632719035218,25.524829978081993
-12.170964854315836,-77.13926170086798,35.83226334597707
-12.177584730596832,-76.98004878703442,45.52032827080841
-12.107895980297606,-76.87043853825936,16.459476831651404
-11.844978500515284,-77.04582884130618,20.76624813863311
-12.024313151578918,-76.99839908045809,38.06815022629953
-11.908812242583892,-76.81561714085193,53.74017405744696
-11.816709151227496,-77.10288792032404,28.475008295063517
-12.19789039929552,-77.0728559411889,64.82113505082793
-11.880839950522159,-77.10231888177717,43.43407143716654
-12.150734274420412,-77.00523249504305,35.43621298412837
-12.178014957154382,-77.11318383622924,32.9686122818555
-11.936253131654807,-77.09035492247935,31.03794945834027
-11.91510047287073,-76.82552302334643,38.30687843198746
-11.913451492275042,-77.11629411969287,38.709937506349135
-12.096298642597118,-76.88789143405147,45.63456178255789
-12.138887450198295,-77.02376640964275,41.332111570387916
-12.150375722866107,-77.09386652308612,50.07795515810802
-12.090895495262556,-77.09635948550533,40.51321000696989
-12.035329327057424,-77.12099976064201,42.90592521473687
-11.839507157139465,-77.02597995642451,42.16284133806523
-11.812529830807867,-77.06758305117548,32.92463029514231
-12.187132895555589,-77.01427320822097,54.31245690353073
-12.191831454501065,-76.98728678673325,31.75396717604503
-11.9666321430679,-77.19611383049183,25.73497244342817
-12.014136837453984,-76.87964184334083,28.428301740928394
-11.996897320597693,-76.90224957364087,33.00567568662986
-11.809089065394835,-77.07475291972152,42.8722026927752
-11.910715922918554,-77.05016133086608,36.507159792758635
-12.138788881139785,-76.81260238726432,27.69321856101172
-11.805721171427889,-76.89957307577671,56.79862062127175
-11.998175833670198,-77.1487466546993,44.31699588062501
-11.971843503098286,-77.16906558206139,31.551445758774328
-11.80816501905086,-76.81487700969724,19.58719213059808
-12.159417441433984,-76.91302881663358,33.488684241597895
-12.165559470167764,-76.83733646353708,37.61582777553077
-12.134485092641029,-77.02690345489798,39.82311984230683
-12.113313853560548,-77.02357852261984,47.08979469914415
-11.993801271183157,-77.1991079736001,49.692532278424046
-12.031878558624038,-76.80377169167375,9.548719751549982
-11.944440179297981,-76.89562812893585,38.50080884421246
-12.012352206632011,-77.07055472887933,55.895244053639594
-11.92807204533613,-76.99780865193789,32.34739705074817
-12.10313455592633,-77.08176618281317,40.09915246074757
-11.908310838019,-77.16557846749627,23.653748649880313
-11.813665173512861,-76.96609547946717,39.19169330916453
-12.184167443641881,-76.97932469189962,52.950957335872424
-12.041072028831097,-77.00246652363307,21.70917059984205
-11.914533470779586,-76.80022287672843,56.74056901094104
-12.12228497157458,-76.83890557482312,29.037203493163897
-12.092064855182604,-76.9507934850088,42.35054092408521
-11.818178832261891,-77.0747069813382,41.071051717299774
-11.902101046499277,-77.14120208559669,36.004376022882894
-11.821128479507552,-76.86227407852581,45.761033652742434
-11.803970100479754,-77.13699196244997,60.45394502417756
-12.084148777641394,-77.17655903966197,32.19928289803241
-11.859568817834159,-76.91474836378387,55.876424922240275
-12.098132579884405,-77.09872294866945,49.84529742852445
-11.887784803199784,-76.84058814293189,42.51919277197685
-11.881469496519207,-76.84396890858584,49.0635816896265
-11.81270228881223,-76.970686407037,54.3507536836606
-11.80155327793993,-76.9042288275762,44.72107447732275
-11.945215279629839,-77.15269160657508,47.159476850580624
-11.905821352537384,-76.95616877817288,56.64919368407263
-11.874643424550696,-76.99990092951242,59.87677415935138
-11.866466183728885,-77.09907779820429,38.63765549978893
-11.995849668412985,-76.8417162469391,40.53760877680539
-12.111175052694296,-76.84995323197543,31.936127828696407
-11.870449211500313,-76.87235438330906,45.07978196670049
-11.951069771640555,-76.85067983422107,27.685524568278183
-11.935382967730208,-76.82691458101938,12.066467215870674
-12.03584390107289,-76.97643941387499,58.3482390503981
-11.830268159479065,-76.99277204812198,38.31412768208723
-11.846718678018672,-76.82187935353089,42.82379940119172
-12.142435371795662,-76.84267666296225,54.49910274081151
-12.125530600755836,-76.96498294473771,37.80223521989451
-12.011281760537985,-77.1481482736922,36.022337990056464
-11.939142916887873,-76.89618667110433,35.42532310010906
-12.08553461879439,-77.13049280931139,45.277866648503135
-12.027174173868588,-76.85721694616261,39.263929216606414
-12.135490350986053,-76.92061804821995,41.42434876515145
-12.075597855046475,-76.98416732065618,38.737669098110416
-11.958446948715311,-76.81925408760833,66.10761128549834
-12.115032292503313,-76.93351660648354,47.37926143050545
-11.82263645949411,-77.10814572490949,27.17335254915318
-11.820094860033535,-77.09325956367101,35.3482228705084
-11.955072935748909,-77.13036589854947,41.66373034634914
-12.14888249885564,-76.8455488393091,57.22172715668552
-12.045113087283227,-77.08640860070864,37.39805221844151
-11.906763649562217,-76.81811562347922,44.12848842665405
-12.10388152382217,-77.01731000120304,40.79071317342413
-11.878574046074679,-76.85473223190918,26.298561312060446
-12.196890014712903,-77.02331876912405,41.416995695326946
-12.123912553792103,-76.81689486135576,21.127903976782683
-12.074154894482128,-76.88518310788554,37.931141616957355
-11.813559615173094,-76.82515738705312,25.80786672018792
-11.89796226269349,-76.86960645981516,48.71067562936469
-12.192269351788708,-76.93189001845623,44.62292055205095
-12.014751480417877,-76.84176567268123,45.32540677752714
-11.923307897511712,-77.16020544265693,57.25730767190174
-11.952804052379259,-77.03101545623805,42.67159678601221
-12.014686308270687,-77.01959492253008,44.249003710432646
-12.095989145856503,-76.85782231973064,52.15086017433339
-12.050822741759259,-76.98138209113718,44.23951167381573
-11.91577106475902,-76.98789552337274,37.631567159531436
-11.896888951578006,-77.08779312431032,39.20784480888416
-12.003440043302001,-76.98169806550219,44.00460909051914
-11.834087901462624,-76.83499223515221,37.46902653385496
-11.816486528439631,-76.88299085074499,35.56267087207398
-11.886946590670147,-76.90277546377834,48.7928353898662
-12.118770492555344,-76.92299094458609,43.05395412461397
-11.848310539695218,-77.0373174972058,48.249130822421435
-12.018452459089385,-76.88120311204018,61.35984384858382
-12.111337558401038,-77.0717323578891,30.281267569351947
-11.885794330008636,-76.8631989105038,32.085338314855555
-12.039484504269321,-76.81462843549754,19.313733104502383
-12.104501060235512,-77.06929723869494,28.236325309171008
-11.964931764478308,-76.90790910887989,28.081558393235724
-12.152783361153103,-76.8448535456352,32.753937377992564
-12.048569787386903,-76.98694081753976,26.68398659318784
-12.061522410228516,-76.883962875272,35.6187334099674
-12.039428961518723,-76.9576426292904,54.72207629489623
-12.022443004418164,-76.85467582269945,51.056208010398606
-11.944976650328867,-76.84734390520589,52.98277138131189
-12.176791478885596,-76.94144884896092,51.72738896617887
-12.014800384294015,-77.09666258311627,46.54368399315916
-12.001197891567442,-76.95499727028,35.102839035189085
-12.065201918173376,-77.08248305121248,56.13090746029351
-11.90229026663518,-77.19120267530283,42.83724298703565
-11.913432736807426,-76.80304226965418,22.655504152542093
-11.99138065360865,-77.02294686689675,27.00715416348278
-11.856952045155516,-77.01596736227374,30.281093801771583
-12.153017649306332,-76.98091056518822,37.37827630396197
-12.049847437261409,-76.89735057870875,10.953342914244054
-11.928153567888168,-76.89703511242878,46.858421385421934
-11.830712587324006,-76.97881255754139,33.408412504692194
-11.85593885926681,-76.87478677136781,43.24518338497273
-12.13459660466288,-77.11518875950229,36.21610412073207
-12.175152974663414,-76.8604676807315,42.05757159744259
-11.977596572020094,-77.15270024639332,26.991721721187396
-12.001619418618969,-76.9375853021313,44.36532064281223
-12.054816424301496,-77.19612287727188,33.46114701331532
-12.117030353196217,-76.80451381266208,35.350790894858875
-12.04003770797866,-76.9422691848404,59.64339274754804
-12.009395330030268,-76.83254292416223,34.49824287401899
-12.08212442673143,-76.9736571803993,51.64838142706707
-12.195103704293338,-76.80216703645657,29.705088613454418
-11.976766351078929,-76.98521491789154,29.69779451397084
-11.817266269904007,-77.03216466895248,20.58190567101634
-12.061072148144701,-76.89734735196426,23.77124627973376
-11.892362243470565,-77.15831406078394,47.08274906837784
-11.84201007398664,-77.09582898990402,35.31713743608792
-12.026626423592187,-76.97480762768305,43.64237176920274
-12.05553639732647,-77.03800758877965,45.728971210264895
-11.843524770214149,-77.00415580394257,50.93555319164097
-12.157923119420586,-76.85854472842281,23.178070270964213
-12.003927238058791,-77.12156638634015,41.22228953226591
-11.942184602585609,-77.1552057361518,26.760981533219628
-11.930625728342843,-77.01287245797539,38.084946266732686
-12.154772932885239,-77.11257579729141,37.63616522451641
-12.155406973012497,-77.19271011758273,37.38713654170613
-12.0852467637362,-76.91357788186446,64.1877532186643
-11.88748254827284,-77.02856917366036,42.448226708362995
-11.807323903291692,-76.91364273835143,42.277460635140436
-11.963697095136903,-77.11769511842357,40.505235965895025
-11.934796563636354,-77.07896654824661,48.58469575191381
-11.80701661242337,-76.93895640736326,38.43863037453112
-12.107583463124334,-76.9310031882016,55.0297679373855
-12.162884689217261,-76.90079391068446,41.334123929769405
-12.131322145481242,-77.15837159778928,48.163839624009114
-12.077129432946455,-76.8705464077824,20.723184021998218
-11.927564361534586,-76.96446459351871,23.330866549440955
-12.079194939332156,-77.15215789300008,25.714705567638042
-12.000403287408036,-77.02457486642473,41.53442833315235
-12.189088684157875,-77.04860535094934,31.83231163422404
-11.824403250182653,-77.13156773917056,25.959923732370275
-11.96403990261897,-76.85152643196535,39.12175053146223
-11.98146435230744,-76.9780859913602,39.10793380156412
-11.902013143365037,-77.01696325559266,39.248382659114235
-11.820503407459057,-77.1320681419727,41.313520263140234
-11.955423541792541,-76.95785826953816,39.01762238544282
-11.928401770506163,-77.15089188077357,55.987679805229355
-12.088577065950707,-76.98867280261796,51.04575087677742
-11.870413108537102,-77.07316191307311,50.3743711928373
-11.884804396480392,-76.96876389660841,31.72954375757989
-12.191374269823594,-76.92771517322849,49.980455676227656
-11.888930730972124,-76.82110699841066,15.798003431994868
-12.122831406696005,-76.95532388981539,44.325973444017784
-12.128496356919943,-77.064815605988,47.52678754883923
-12.06847981012034,-76.86485383158288,59.12622345775185
-11.820058297758994,-76.92779780867683,36.48022914400829
-11.963746197059477,-77.03298533207428,32.25835656639717
-11.821625513652851,-77.1778289652627,19.32717602484558
-12.168655599224618,-76.87180315114871,28.320002801130997
-11.987134392966974,-76.90686339076308,35.02056849178706
-11.99797838433516,-77.01412734668547,40.45286929295227
-12.02303481152279,-76.97426624463759,27.83809195564524
-11.803419744028355,-76.89052449009165,38.76721021912403
-12.010733225140765,-77.01075117113201,38.17769441912141
-12.104534736403458,-76.9395233300713,37.64539974636658
-11.942522839036075,-77.00813704319509,41.538788008881454
-12.101275598198367,-76.95024833278434,48.764280034522244
-12.14731321581979,-76.99581003686919,44.42313031141249
-11.96677669458637,-77.09456003639531,48.819609495709706
-11.910233680887762,-76.94805254232107,38.39172824373294
-12.019424491619088,-77.00912498343779,30.487023881805463
-12.071174225138105,-77.09195276831895,43.38119238660275
-12.138765517418166,-76.85190980134975,47.704904527597634
-11.879336086140212,-77.05972350614825,45.94569556531159
-11.843494209441703,-77.07418879374643,36.49085901441783
-12.098749712584672,-77.18019344237418,29.04084490127748
-12.02870801257387,-77.14367261691515,36.73501567686857
-12.077365207141117,-77.03569581521447,53.152139502742415
-11.867694865506067,-76.97229512195243,42.07737406657534
-11.831127208871086,-77.17275396267935,34.94151749058791
-12.139428916209555,-76.96215690145777,27.186762771794733
-12.185396870676954,-76.97048409276142,44.98767133758782
-12.165756258470603,-77.17944385121379,35.44776182685989
-12.083814903218961,-76.93703937232328,38.369934636255834
-11.91026209038105,-76.88781228749554,24.89294793405133
-12.069381828422818,-76.91624771325553,41.88603250367998
-11.806323658703532,-77.06905118375009,40.917003393342284
-12.165764026954756,-77.17976286971161,36.0996501958079
-11.931425647699957,-76.97173814304533,38.61294701757337
-12.01516457751533,-76.9274651749179,47.096346009154644
-12.076203227907548,-76.85850188115758,45.40120905661636
-11.975630764908626,-77.18672984496801,38.90362135565987
-12.100921154352346,-77.0857671597184,57.298017356944875
-11.95428097273215,-77.19565917651093,35.221089885429606
-11.801986229677064,-77.03758221182217,25.2583142023256
-12.075161499830157,-77.10574589615337,43.59071820969449
-12.051179795038442,-77.17032920516729,29.46926105376151
-11.852389234052966,-76.89690812368109,56.73894506309972
-12.056430736912727,-76.94159929379342,51.614907808787414
-11.835603958102878,-77.0301568747201,26.94854323559423
-11.920627176217822,-77.13419047481348,38.42617210757081
-12.192278147212367,-76.98018969390816,30.322041548276154
-12.049000710684895,-77.10921979879218,30.875755294672253
-12.045769237176467,-77.1144256772,37.000479534357254
-12.102187172412963,-77.01267363162009,38.58955767313378
-11.96489189499579,-77.10483892681566,33.773237739231476
-12.183722856948721,-76.98429797229386,33.44879997506165
-11.961418233352878,-77.18464623711361,47.38206480197912
-11.977058613724402,-77.09993009574086,16.136748135404094
-11.923690693402554,-76.92121553121123,35.6203438366717
-11.984603935360893,-77.13415707376308,42.71606263625794
-12.06663489641799,-76.9511811706827,35.058842193080416
-11.811931607836039,-77.19170509442407,56.24639517184362
-12.146846353511703,-76.94000960649721,47.28029860938347
-11.902801237582882,-76.93759204462236,42.6725391490705
-12.117777508659307,-77.08498534170113,49.457530230334854
-12.175153845851845,-76.91050938227659,52.32130079034551
-11.893514913499438,-77.12559884446934,36.69654492931138
-11.856878021031804,-77.04141098471786,51.104591929882126
-12.151385474639635,-76.83759879802429,32.027874625525826
-11.989575428094517,-76.8904004210843,14.523689712957939
-11.908619692382832,-76.8592633785544,43.35000675061656
-12.047383899368272,-77.04836919737244,42.532866473067855
-12.023099810800769,-76.8090628811605,60.914116244149376
-11.809050775502138,-76.93713221432894,34.22117103967662
-11.908345015130491,-77.19935118486232,38.549653609367596
-11.831360118871697,-77.17055336391236,56.121609263114436
-12.02707855669394,-76.92084730474595,59.647721102261855
-12.009630682332029,-76.82170199298832,32.76103935949193
-11.812080523626895,-76.90274688571543,34.80190279204373
-12.029039018673592,-76.99155948782708,30.5137353439025
-12.03520561626026,-77.11995058276021,33.41976551183154
-11.921060376045384,-76.87926961888576,29.754991517915947
-12.18226484976901,-76.97043959901387,35.587671658544764
-12.022311475530168,-77.13275294825358,39.114844025937764
-11.824254448775857,-77.11289106608402,20.658162135682225
-11.841359320850776,-77.04554137145388,36.195662026427264
-11.935855537468957,-77.05731541289443,28.389253582870868
-12.02261845843287,-77.03746541431104,40.49653079828231
-11.99578364165416,-77.04225107064796,55.32111949613997
-12.0935974256624,-76.87973914412983,35.67608132081892
-12.118109604245541,-77.10839269653631,49.588053082996254
-12.092421375543385,-77.10604325013168,36.883129034709555
-11.839100247510416,-77.17928582983912,35.759291221431255
-12.097077137702168,-76.89319502290083,28.570837502708603
-12.012263837057928,-76.97672296704049,55.54701118161823
-11.91336142960945,-77.0724655025398,43.67961500055612
-11.903230904167225,-76.98209563777202,37.87097718369577
-12.075863870920358,-76.89953975526103,46.284867463336674
-12.096477654811544,-76.99036584148979,37.70911905260502
-12.051893602569306,-76.96236070004632,25.789216012669918
-12.15962007483908,-77.12855996680916,33.862630934648514
-11.981750187666822,-76.81080909899596,50.77719020559281
-11.907494683337012,-76.85596081173979,42.17604796235606
-12.105950894714217,-77.08076499078162,44.73287804953686
-12.163974187364786,-77.17324528781452,67.72018641776535
-11.862331289303544,-76.99207515629631,39.17381658588597
-11.846865523432971,-76.8455515429039,59.37396432702675
-11.855700686007436,-77.19419146443957,51.53581883605593
-12.030424968954618,-76.97405227116947,47.12280676541936
-12.143217887581969,-77.1911298115564,47.391775259821955
-11.924374253755648,-77.19173922338287,19.56079516493326
-12.159628925212616,-77.02719870671767,18.185990439317
-11.923273639678483,-76.88243599322945,26.60781208142325
-12.112968639754312,-77.18973389669013,41.85388177386251
-12.156813818185865,-76.99371598747274,51.89509972999178
-12.199287654904305,-76.91094300790662,43.99544265219952
-11.996277983126005,-77.0937408588246,26.97992347729017
-11.854439643053613,-76.97490894494258,23.910387100439156
-11.900784220462446,-76.84621158227424,26.189334536077197
-12.095467948392804,-76.87173495227589,58.93927157553605
-12.140652415467244,-76.93863725331364,24.417001696425878
-11.816497306338965,-77.10665577565057,56.36371452695314
-11.869072443259503,-77.15752683698369,46.909943264716915
-11.950592180329108,-77.14330578218011,48.77313050058147
-12.059891947520596,-76.80239552808908,40.93139615593706
-11.884848200214734,-76.91129968889031,48.79845749883779
-12.04967137104907,-77.11416227848312,35.16999783463007
-11.920331048737715,-76.96317761319004,32.624786384077126
-11.982217549118777,-77.19239827944283,37.873354406860386
-11.97977660874824,-76.86869423197811,44.58524873427502
-11.987374586886736,-76.88061440742462,14.036108561048234
-11.81025252537701,-76.93696503266499,33.775701362830446
-11.839992037502967,-77.11606471083276,42.121551342136584
-12.022129630735044,-76.99982162963917,43.07347764687118
-11.822970012145271,-76.92772567773945,39.612115513304026
-11.938404682200382,-77.05118764531942,34.6774983313702
-11.863407267168352,-76.95884258349064,32.36309472083685
-11.874203264868461,-77.07254666062728,39.92402103585445
-11.81551529554331,-76.9964201259159,29.59144840051766
-12.120346751717886,-77.08737864541233,21.81284691459904
-11.918674249478638,-76.91584663737231,44.05560106511365
-11.82232581887096,-77.14132200354108,19.251969031805103
-12.174695355505953,-77.0582939207178,39.49967861368352
-11.830672155463528,-76.91758244460893,47.39553368132706
-11.82670164520012,-76.92213651658352,32.82531098679373
-11.997021415759011,-76.99128408474795,36.667215358957876
-11.923401229738346,-77.16450132179808,56.96633743234179
-12.194126053744831,-77.00595951445439,52.98874611020823
-12.191096688963079,-77.15388716501963,58.21843740066697
-12.193046707270668,-77.05518951341867,36.56963460373272
-12.019620268436741,-77.09533723125702,57.41853792916568
-12.154110101748666,-76.83716017921591,39.619939208635884
-11.884469806084677,-77.01359993657259,46.966147327286734
-12.106261756417192,-76.8897776905028,45.70070537513585
-12.136298368981807,-77.02313348976675,61.788243717411035
-12.062315859664464,-77.07815358021749,47.57766630173908
-12.110879456839728,-77.02657020117205,35.3689535859433
-11.90996965404095,-76.8427656945551,46.2785561799945
-12.056263115755819,-77.16017040490468,62.26480421572416
-11.888891047097943,-77.0481476731541,48.119125044089344
-11.873572472516917,-77.10182076075472,35.52572620064312
-11.964285425260309,-77.00512834967563,39.75635713087013
-11.950705950994802,-76.96359400381262,30.21253341938262
-12.08605894732253,-76.91532151786767,36.49718963785023
-11.94193406097961,-77.14669623712001,47.6132920911025
-11.99700811287322,-76.96361060807854,51.16330644527876
-11.919652225305553,-76.89010239973801,52.74890422562768
-11.932450206787527,-76.92690967666086,40.956898817125754
-11.92242353241523,-77.00788763506452,23.469226123628754
-11.85854092299564,-76.96202442796309,32.533198230137906
-11.963741805279923,-76.84004378660049,29.346343597697764
-11.888258703291648,-77.00002263220519,37.29736108057024
-12.06928453611737,-76.87164690790033,38.00316649898648
-11.882876807802827,-76.81690127885254,61.81497226587579
-12.074045935770139,-77.17625998540083,40.932181913639006
-12.054630812023326,-76.85519555717909,42.91332579559395
-11.850145146031617,-77.15609588159815,52.80968452592497
-12.09954889846684,-77.1733981989493,51.57691932709213
-11.904745279925393,-77.02914452291797,25.07188741575588
-12.106548147473283,-77.00341442290465,34.10005449409603
-12.103263318888887,-77.16574549232654,25.934602715449984
-11.95857320804488,-76.81595644105293,54.052245258081
-12.185933293730633,-77.17806131596107,50.00926803992161
-11.940202740886006,-76.92067797979895,22.153439989416768
-11.905335008527537,-77.06060474197683,31.7453623396257
-11.834212283291038,-77.14832553389004,28.482208501208287
-11.898806547931944,-76.87615621451903,50.41472882000673
-11.86258364124112,-76.8790361019161,35.2091447622526
-12.106285569409533,-76.83725891996298,39.496540655923646
-12.075129662214207,-76.86472424446302,33.05478115401156
-11.821886598049392,-76.98868767713431,44.09123745400603
-11.95255552363887,-77.15783316654598,43.524625844420115
-11.931848799195254,-76.87749925188965,23.778275374924874
-11.931139137472037,-77.18565359534422,52.48970063184923
-11.801782792791972,-76.91986154354294,27.261642153012833
-11.915703438962284,-77.1800611944658,48.25376501897797
-11.895057034808605,-77.1041134178857,36.0156198922086
-11.834614958825272,-77.01122193221875,34.749616192717255
-12.074960954089988,-76.9646606767093,48.17373475025697
-11.870919163186446,-76.83802494166373,45.427718775882695
-12.189637487454126,-76.80484582576717,47.422589436274016
-12.152280432666167,-76.90154722406422,35.39860831200978
-12.146946697118008,-76.80003309439452,26.712605788509798
-12.197784293302268,-77.11492436461678,53.11326479537399
-12.025599545203654,-77.01712554163174,45.57525966113916
-11.805313249978543,-76.88128583298567,51.00098539118753
-12.088906364513768,-77.1971819618686,52.59812659447904
-12.128032226934957,-76.99582411982922,38.30868964063222
-12.01966143087645,-76.85260567264429,61.12574397821797
-11.904894564185353,-76.95129046509335,39.45642279714738
-12.18005611627397,-76.9070538417906,34.60732693117399
-11.986148508437763,-76.85791451448776,43.30579139341636
-12.010758939722423,-76.84602419785186,16.127653397962636
-11.972761743467032,-77.04663670868082,31.800368005546193
-11.95831373312602,-77.09915937233419,31.427236222875734
-12.084099502623532,-77.04493259726338,39.94524157301731
-12.074650282662706,-77.07743947380004,55.35223290724659
-12.027305506779578,-77.00049240805107,52.131708318775864
-11.809941556544373,-77.04152071173108,55.38295937434442
-11.960387792894442,-77.15694256123363,46.07166896589309
-12.134557713744227,-76.85484212876759,44.28222194478038
-12.134473212334699,-77.11091965840414,39.27542665339073
-11.924662076577532,-76.84928569339156,47.7599978322182
-12.014457523164474,-77.12647364044594,43.06528547434801
-11.858143123867952,-76.89964061545142,31.298767371459753
-12.01159150395099,-77.13106967605424,37.2885255087139
-12.190988003043039,-76.98117382261377,35.122377608288815
-11.943307953429546,-76.82148640376593,29.962683430410664
-12.093302108299767,-76.93664854800652,41.82290061951959
-11.80561983918923,-77.18241546627694,50.98733298567806
-12.197640731237955,-76.9331482013025,52.188496641893494
-12.116435612400524,-77.15675545463382,42.24416804742417
-11.940539103991131,-77.17414611471891,38.86707150463609
-12.130220981296837,-77.00186881932375,33.619929781006476
-11.918539032493252,-76.85096970826409,32.22225990673462
-11.993931728563833,-76.84944494841933,42.431882258981254
-12.144648587349685,-76.93196982696209,38.69957156631788
-12.039773584803843,-77.07335787286651,37.99254676785788
-11.979634036127862,-76.86668022188788,51.67217761720778
-11.977541217260038,-76.88415284302104,42.928086629322756
-12.00394744234389,-76.80172280775706,56.603862473634365
-11.90663445892711,-77.00325629110512,50.256670676710755
-12.055933294141408,-76.85594891074963,31.18068499537793
-11.951885330013118,-76.95010166028769,23.186260228519192
-12.124339022137175,-76.87307567136904,46.58895360788799
-11.811360692621063,-77.18016278106737,46.71456069183747
-12.104565459761785,-77.07055474985486,37.65308799566808
-11.85527001206392,-76.99859475942787,47.16608691114227
-12.130128240469787,-77.13870004701303,18.346267279239893
-11.814257450170754,-77.03130070812588,15.640533077066689
-11.805989157385126,-77.098599519231,25.706545246997976
-12.09271209125412,-77.13137388473943,55.627190041057105
-12.11383357504155,-77.01950732374077,45.59189157563078
-11.901378500234479,-77.0056251171871,40.84415657365843
-11.927639879318393,-77.11025979332739,45.7197956658442
-11.916380023096284,-77.03249435857079,24.19926084153943
-12.164393962287246,-77.02275471733618,39.340200028534426
-11.976331999135184,-76.91915191341452,39.06045487551807
-11.929488262700513,-76.83261855549786,46.758570011726256
-12.07331936138147,-77.01871734792168,55.58303033813638
-11.923930391312794,-76.8027466908325,41.08703334612803
-12.038834720433112,-77.1433016539701,35.26772828620014
-12.06911578369348,-76.90449826915977,28.86239743382827
-11.884211084165328,-77.09723811993881,39.560011458081476
-12.11646949932283,-77.17685490725265,56.07741300162786
-12.198788032773988,-77.18294669022292,43.59327373200519
-11.888521935560407,-77.18464232758163,36.573960386041165
-11.83401637910719,-76.95197529816521,29.303762662624898
-12.040380792712709,-77.01849813205958,61.18913410131802
-12.044931411794845,-76.86755238728732,34.312455160130554
-11.81008358626834,-76.81956906035244,45.34496591925935
-12.121536915735515,-77.1392751403582,60.53866495447175
-11.896778651844198,-76.91156954539365,40.10561976046839
-12.170437153195724,-76.96587447360186,34.138752481069645
-11.812684753510556,-76.83487104960237,36.70771792477331
-11.911941479975736,-77.1029664806959,56.72438332830412
-12.14030383937209,-77.16098319747871,19.370630764046556
-11.917542850703704,-77.04336829541643,52.612033483456116
-11.852518385135916,-77.13109340277009,36.57483250750013
-12.142601736094182,-76.8403740975563,56.185561204194215
