voltage,frequency
209.78054511219136,60.437022714859545
230.3900731619653,60.38876845315645
215.13026552509342,60.612597346862785
227.19947909952626,60.308093132521584
204.31180584781947,60.069060862793016
220.82440147656217,60.17896583004197
212.42178218367445,60.227614972971715
218.68351088646477,60.23247517843025
236.645973067675,59.62992615236724
222.80810191582287,60.31862995371888
213.1743522634763,60.300415871977044
215.984910525634,59.05401723621768
216.37938416601503,59.6797425163732
222.00827974398388,59.30350825166665
232.1099009563565,60.2627764611124
219.3752591390274,60.29067642841743
215.9139917703153,59.7395428793284
225.02975011681855,60.10069321007597
226.10307557695631,59.559907777521346
221.96434452233783,60.197199258049125
212.6476098246086,59.68506988248863
206.7104381687781,59.47328895247972
217.2769004845294,60.83699487144048
230.61437355298094,59.59379937724477
230.30714967082673,60.174629839712175
220.77997360912923,59.978561138060215
233.51660280758912,60.18682541401542
225.41778857205597,60.67177428659904
227.2908246280926,59.961233098023364
221.6513784319541,60.31886658326683
239.98055110873145,59.74292445631177
216.85604678640507,60.71435452760952
206.33574019203877,59.77350589864643
219.08614060694757,59.85248171163024
223.36712082047492,60.177031690923776
235.93934039901103,60.3132364221321
214.0169778543945,59.35018943847062
214.1175737374182,58.94980509871339
219.9622000317242,59.2943723772116
202.84540892161766,59.32200437240619
220.95501055886055,59.879916009091176
221.58909028357292,60.16886717315256
207.8114451646626,60.64987937711717
197.239010668533,59.584244675316945
222.89840762598257,60.153847762480666
212.04902303408016,59.74297156570835
226.19609266370833,59.578477131450526
226.4159690977934,60.65525384946193
227.66005714417912,59.85997897567384
239.3208373923854,60.519174284929534
211.6120286764469,60.36448475998011
226.5892667427907,59.40976357998801
229.21122217190012,60.09118019340481
228.18080977061416,60.35753834522742
198.54941401689842,60.26151763855727
222.18743751614346,59.75357684243395
214.14365152967656,60.17167124066803
214.1044493101479,60.01400415924966
222.0734420704515,59.442111658903805
207.77532309748096,59.70680409082219
208.95748276717796,60.0772288729508
216.47926698336875,60.36885089138785
215.72574201451056,59.754588470530884
224.86666388931044,60.10462548506361
226.61470345526226,59.459026181380366
224.10394805824143,60.429295035981966
240.43491569572717,60.55039873399949
223.00315616060146,59.650479955840616
228.53136338546642,60.39924122438303
216.91361984694072,60.13655456743394
221.92635985341064,59.67213385013695
214.3703657512521,60.79762230952448
233.87849711891738,60.97860298659287
207.38329721938788,59.505544753672766
229.51764573655106,59.966444241526496
234.06046196501947,59.26491272883277
222.52430105489674,59.96572595438567
225.72388911853474,59.5947647859716
209.30055782227436,60.139006869929474
222.88223428867568,59.912821937381246
210.77165053354543,59.863655445314194
217.44137595520425,60.09087699488242
213.3733456547544,60.22506994599834
231.9932991860686,60.65149346605296
227.55042331046454,59.322498236096415
223.81910775735975,60.06057121247524
206.47319807810467,60.11365936014099
225.30315669521735,60.78533740013499
217.68262217598087,59.48773463751055
209.33091981564615,59.62927998233602
220.66742576885406,59.60963587582672
217.0600352577912,60.29595469478512
231.06035802766547,60.36966049185955
229.87292645140252,59.67767843327832
203.85002622012166,60.82938057230701
238.59894575634763,59.535150388000574
206.79632587895935,59.571255796654555
211.15277778475863,59.78316043709923
223.59099844908735,59.64963132596119
229.84145949298915,60.14134197630868
206.75267902042057,59.846271497413
191.49982874992833,59.786466908513056
213.19694173580314,59.90184438566128
224.57879319347674,60.584540548013514
212.28232097183735,61.04500699907011
213.32389989869262,59.87715478760212
223.93704937393264,60.14329165579003
208.39734606265304,60.35175943348029
221.35858250929212,60.22789986325402
213.68450045589861,60.458783428006086
237.8238183787578,59.229766269374714
214.64429918585247,60.029801790040146
230.67987225929593,59.61319480607139
194.947450272878,59.78788517353521
226.3697281042076,60.9956716886067
232.69353259757816,60.1770921698886
231.8956152787583,59.76276205002673
218.20870577611555,60.12054101798643
211.1734311125535,59.35970085123367
213.49875707750869,59.940637916238174
220.7808290947925,60.478892825286835
219.80956084656958,60.47318871594815
224.36963852145956,60.664447378667184
218.1358374660491,60.46145237838218
207.88712970140287,59.25771758579253
224.15957085417452,59.959811112908504
228.52594679287918,58.92677724044256
225.15970423698988,59.65203833622679
235.18358234816583,60.83110708593117
226.56095147305072,59.32005138263931
212.22137731654294,59.551523171019646
226.76807977058564,60.33596912387085
202.5818961578488,60.03743069460633
205.99205964313353,60.1915182595712
209.68026725024683,59.868800485418625
208.53311357436272,60.00777801309644
209.52452904818458,60.60161401060298
230.56019344240212,60.47207330338822
202.7092666140915,59.58205829308181
230.07546090477985,60.32966101323741
216.42175125742858,60.312517501972266
221.7296595850026,59.60274065948898
237.28690408106286,59.694407120565764
219.56434368432895,59.74470729796559
205.0998330714437,60.14200582162869
222.41992985915084,60.430152974384384
217.45176110856946,59.918331912184705
224.40837824794409,59.93899226042289
212.23443662651735,60.31289379916646
216.3312543837641,59.333823540515304
206.62740089701137,59.58048528485686
206.14565762828923,59.91297768631997
215.25547850412835,59.50231586439604
232.90041510824267,59.978601185831685
221.742865060491,59.513391188605596
230.6645862556542,59.887112591444996
215.08323652695404,60.21506164130391
214.2187889808547,59.98913087244815
224.6524098933889,59.064741864635735
230.1821500119641,59.822075904521064
222.20954053144837,59.522073501602385
220.53200139768273,60.12671759164369
216.43307554604343,59.97982706750663
231.91090425581805,59.29739917374416
206.9809133851023,60.05721438164917
243.02738584088405,59.88641890267558
210.68342912909557,59.15883705943567
237.82311038315964,59.35835685457693
237.06104661664207,59.81298349065312
213.87902929851165,59.94054368149925
219.13445868482103,59.76660986234534
217.93598114002972,59.577820149807415
233.7527234878276,60.26691636898538
208.41374137399464,60.53038200093016
218.03491648459726,60.037722859802024
216.76709660182246,59.37048996813387
230.95955991484868,61.094801684453785
214.74678623116935,60.0717657446852
230.16737771169446,60.1921677085129
216.0368868806512,59.90282351678618
225.51724184044724,59.89482052203287
229.87030273319294,60.28508578055742
214.2583777157997,59.74482055275705
213.01237352146748,59.28424649169016
226.15959464846188,60.04962673895854
230.65207060093138,59.422237489336524
216.3876163201916,60.29312202576606
221.57277904297712,59.40197651100657
217.33529109803735,60.39180145041729
222.82779546464656,60.52512019980569
227.03059733573505,59.756974160411644
218.26754531693462,59.61449106682506
219.01439612810884,59.64357107970961
217.04447358300106,60.281788640151355
224.63689258298382,60.43046481234818
216.55505096396075,60.038602562595685
236.55424715361818,60.04523512527554
222.70534223189898,60.51834072989654
213.2521470251949,59.49460980381551
212.04529082080475,60.700042925125416
223.77473438402512,60.739420782109185
235.5614033768341,60.71000884397945
215.58893334153163,59.923764033266586
221.51213827072937,59.055495623297254
233.55348790006164,60.0788677000646
218.2484367204269,60.321528833982356
221.7628211344806,60.94502565000141
212.36395206976246,59.46238777744046
204.9203510901074,60.81972097900952
215.2440072780116,59.57035406419918
236.36738747544666,60.24256049407918
214.3213806900696,60.09200912635372
214.91153737542336,59.7791871740152
230.74009902602728,59.77540010703297
218.52790418427685,60.50615141061667
219.12507335443834,59.57688574144909
214.1983044901858,61.5468723184429
225.34489418394014,60.99020597885833
236.06258760522036,60.31490523262816
193.36894660623642,60.24829915679004
229.71665655511316,59.981153972963114
223.74434008257973,60.00132739222379
211.36711429922548,59.51637916304151
245.40701087905416,59.768968270988346
221.88919444028988,59.58631794034681
220.70312248471134,60.17407693685385
224.4213545068799,60.001853975559214
218.90265521688383,59.80852684082246
218.66190868311136,60.377080903701504
232.4130846727412,60.405069963942374
204.33679745537324,60.10538294324081
226.08639529477935,60.34496742396455
232.09755619049153,60.0096143945575
220.17521609211946,59.48504124322019
233.69542469315624,60.60385292764903
217.87034794839118,59.393148738827996
217.5286620967254,61.22028607108019
217.7439021908906,60.457312135818555
211.19404106015264,60.159391955006086
240.0318319254534,59.703286290433404
220.579113738259,59.990487710341604
224.5475401685582,60.59542043520962
223.620787643928,60.19096576364914
207.36085290153898,59.246955460573595
212.80508184178254,59.581305785091146
204.74868848751714,59.96976468089473
216.3198724500802,60.637467818541985
208.5057824389674,60.54487050985024
232.9523351395035,60.08994691509836
207.28935429300955,60.88874119433991
232.98122641974012,59.03393558416664
218.05684244509567,60.69945418239712
209.76734140795975,60.16513386897116
212.38763727450822,60.58847890719997
217.11817449442046,60.26776404081654
227.3248039161673,59.570486123918265
224.96881990010584,61.11376951111189
213.95147782431098,60.73105735327658
234.38000117567998,60.26934683367995
209.96313574023964,60.92649399607214
236.92771867638325,59.35956751402587
214.2363207890457,60.856984312338916
227.82418509832732,59.79141827100868
224.69997919438705,59.91959239914375
229.07688660067114,59.394185325129584
224.85965800353006,59.735773976611824
213.55143397826708,60.066689904384944
206.70432873458512,59.56580634199407
224.18523070597905,60.29792449374996
226.72911650824872,60.021567731355866
211.82065929186024,60.15778004863284
210.17386821600329,59.82902774878936
210.53293732473026,59.94330873125925
217.50644435737735,60.77174701436293
216.214264849938,59.978287811257715
223.76635012200535,60.469112384083765
216.91183327459194,59.90685095359863
228.76219033907552,59.1649937602763
219.71934537879,60.34729782095276
219.03710045682615,60.2775149875786
213.48932457970213,59.7001826913995
218.75767898992723,59.87332656353594
221.1794456358714,60.05241211416866
197.3727117306404,61.138436257142025
221.35543972182265,60.3945733710984
210.82559310785592,60.38337838605647
216.61066868861326,59.63019022228533
218.95109660574207,59.181038424883205
227.59918039133512,60.6075529471408
204.5986801178015,59.53838961997906
227.50013175292395,59.58465225234675
226.99182150914837,60.45346753202288
219.57152596015993,59.57409679910928
226.41577546925396,59.98438728234498
226.8506802730275,60.37870671471394
213.53415198820483,60.31548125092418
220.0179788074301,60.39286130526291
219.3483606782306,60.06800363685558
208.8150057042522,60.754219134504595
213.43613260269643,59.35215425564529
205.13478794164755,59.81711644889193
217.0552144160502,60.97693287815472
215.12424279258312,59.09914019778666
229.63963988189772,60.18929768890618
203.10977095804577,59.10024061385151
206.479125322798,60.2134376221307
208.00343904110625,60.18324512817476
230.23681173917163,60.4540452931162
219.59648943610992,59.70528343196529
225.44959446187747,59.79328973916172
211.5303922841366,59.489382352674276
215.04136367130113,60.563667455266355
213.71962124989255,60.398850421072495
222.64188657265316,60.138162201617234
226.68642912354122,60.62121491647588
222.20220994871718,60.500836689817135
225.96594666712727,60.2193929242672
212.15005127196326,59.65750775591881
235.29381504405026,59.28799223904468
233.1493831279638,59.86729432962462
229.28224150564122,59.95631532374946
231.71383513458107,59.641914940131876
214.89998863575735,60.23088247247469
219.3639047128786,59.42144483840645
243.39822942703432,59.7173386282284
225.56607552623095,59.41853753073671
228.99174280444447,60.363805874636626
232.58639975751842,60.350291433876464
230.29567149163353,59.760129603312144
233.72911966561406,60.680875840563324
221.86156063971805,60.30921329684352
