pm25,co2
13.790611392142674,442.646553252137
11.75548274291385,434.8340223382403
54.24956063890516,381.1534834011363
26.653076520823905,445.5244837437253
5.268666870535386,448.84853368987496
26.608685470594402,518.2524969923101
47.726914275364805,315.75393531657954
25.558635104246427,349.74562414357564
8.619737470715519,379.04385914614414
71.26645326411129,361.9216520440293
8.84924801959397,331.9843499120772
6.723680889457623,356.7378454377076
11.737773121822617,370.0811463010656
62.20046177723714,429.00644367104854
51.16808924668186,401.0460182362546
97.15076560675438,313.5582971840648
23.024073391770308,428.27010206265385
15.62252730884316,384.6014247804073
14.640115463193117,320.6361446676382
2.8594079291072876,454.5817638988332
41.13337577264075,288.871948861769
20.00019015008346,331.4268925761834
32.72631024033801,409.99056731670584
3.9706469714023847,446.30039900851233
55.25436942480123,395.7112149248538
40.72903125305524,283.47161267107936
33.487159658808544,463.24679539407737
23.80832539081408,367.68769981180503
31.817687297803577,399.91292795759233
12.559666188487343,380.4786505861289
16.70061982932235,359.76553459173164
35.638721327956006,362.00939890624505
22.952419704934176,400.12213709274835
40.531146102706316,332.01958148949655
25.53558549251484,402.43625110153175
35.99192026448492,351.21908699588244
27.681205840960484,442.6480158670006
6.005923563763979,411.04919667051377
12.612573468416633,434.5570326813462
27.248616871303323,461.29268609374174
21.80132301639678,373.0506387226225
60.491413749521676,455.71840326746417
11.015121878841134,357.1662081889522
45.92654281381453,403.3168220460202
4.79068497063966,280.61842462306004
84.64466101184249,424.26579384093174
15.895196237307548,387.1980015088561
38.70912794126094,426.66291101768707
33.22988829641444,456.5337118804435
19.00986000714732,456.2542156191538
4.7542412408208685,449.3315392512946
68.95053917140844,458.11736564705507
78.11572815920722,411.8513701421121
27.17060857168359,447.2459252786965
29.874752820244478,421.2503884264819
23.094994999977704,443.50095957760965
16.705580430010674,417.62509273933875
24.534990464430333,429.3806470132592
12.465339282841013,314.1378010315235
24.30461674425124,384.1702770276921
28.525282982464265,418.0237562725541
106.93282413685499,443.7553323734869
36.347952631541226,437.8304420002014
9.661983440434515,514.7826951989632
62.329502217388224,440.1900744818455
54.17807731716318,322.6823698525521
36.286310683704016,277.75364967538155
21.826714462369697,371.4631504209739
41.06618876617921,366.5391769558175
24.51151488487635,411.30403109792917
14.0271304794586,398.3522812973102
50.65052522983289,370.4162187937834
34.18146075657365,360.9585908148752
26.081677132365122,395.7517455208392
16.4658753171855,340.2726826650618
21.641988730500785,398.82185597741983
9.803809529570666,449.56598689805116
8.993110040557138,421.2483745043556
8.474859955536338,473.76197960499735
13.03348543409861,399.80319677077256
35.818138191162845,392.76447755117476
40.86454145900156,427.0793489838162
21.98002816373303,395.11506838664343
29.95797546830076,463.0561110528897
51.20336061100352,445.5551865109839
25.69511690414384,413.42261974805007
40.73430057600536,417.1654459722596
5.997492294848388,426.9991845965657
31.389104647513268,371.6972778820393
30.491421761272967,387.1654657825912
11.611279181324942,401.8174398839736
13.659366120859948,412.917315035548
73.16954068379117,427.1250022911304
20.317986333041986,397.4924956718909
21.1151574541347,436.6080177921641
21.9310690520773,387.9430367658571
27.1567221820706,395.24572229818097
54.06507788492058,458.4476294552936
56.692860402376404,455.42057237124516
32.38573853258724,356.7538030707232
17.386018882028736,381.4295072810388
99.65571395143883,327.10805350697103
31.473458804023732,366.3256369911427
56.806882301092415,356.9854725109863
38.24464565348367,280.7878347896351
64.73346863250812,415.0243100330512
30.19053847822216,423.1414670811678
45.031003607599885,332.1463635191833
64.71046679181252,344.91981566843106
34.67449285626399,350.5965036096812
16.757899899817293,432.761673774997
7.622951947834015,402.9543480572192
97.00659259087746,318.1225091587891
2.7292242922884613,369.6298642765872
19.870441550530593,358.6168367404572
9.022746387061426,345.87670362129614
53.229250879979745,452.50830383131495
38.9202922634489,392.21216381756693
44.96455193626016,343.37949538645836
24.790431001203576,353.91629124104895
23.39980715350028,493.31848860203706
29.237902521233003,475.952785366483
45.914764219095304,332.85137815240034
30.283218702613535,388.2066786862764
25.17944622857953,404.51482224695127
26.28053820140128,330.90625848951424
101.97519620091111,361.7271065829553
35.82747175071765,376.2724412536762
47.00498343846413,384.5785089260502
16.14318211654806,414.8383612862101
4.495074711553239,401.9694553731722
26.03521431734206,439.1752039139484
24.945323642505677,469.9965734954243
9.942364976539116,374.1352658614205
56.25690803051666,347.79643736487844
27.018026952246615,414.02265857604397
19.655933689232903,528.7680624465027
29.21454899104055,334.43501199831235
10.72132749981855,474.3556773593547
25.216870442999298,400.1069759185346
26.271349878581418,421.74435703255983
4.852481609656196,445.62103977390694
13.216497979149755,394.8113848191108
20.1285818138224,383.72692068818543
45.0280297462824,336.8434030123683
17.552985577445813,370.1549179492898
43.563304324897686,335.0481037749523
35.55515129875741,384.94781416167086
26.7197201794385,432.97189549052126
22.654447881470894,425.198421832038
14.884931401803186,327.64834259197056
4.197572391361833,409.6490280587015
51.22817635895449,361.3600381464748
105.28757914430436,402.7706824013477
10.80411673037273,361.3362823133333
63.19539604457387,450.00510344453414
15.864566698183229,468.82934439838743
50.97259564566212,415.4754534385337
16.55437253691692,407.39428224925246
18.03127110812312,399.01201879446154
29.385370794845862,383.47802232690174
56.43987535679708,466.03174937100124
32.273040335239116,450.73762144374666
8.410237671856336,461.1920816514122
23.789142243928186,393.77331044071997
24.938452291761454,378.0036018706289
17.286200947960054,274.0882414285882
12.895506705232359,437.89533715422476
12.184645056024126,426.3128758557904
12.499965453398492,348.19475952948494
6.594870415500841,358.2927381380023
32.62491192921164,310.8085083887411
14.281443961623413,468.0856249533064
22.10443147659634,434.9058743032488
29.752304337095005,437.2786748222369
43.43564847047891,465.21765315217004
17.301782987632095,361.5016773497813
63.898554677797556,372.40345486255086
97.62775691537666,503.15656486107207
28.173872121877654,397.2243774428284
45.177585363394066,438.3349615194918
29.158560529862697,353.1449166034126
34.750503964247116,398.4771893618598
27.726052042058512,301.2313949568938
36.12671602391611,378.9905789326655
30.21708870678013,444.29558778160373
11.471618243083089,430.9642627940955
3.2503781141756747,377.41982314452116
42.94198469961548,345.3304073308072
74.78248533982017,452.2560324902207
15.886455413940068,429.49577470299465
73.66448693180114,414.39031671666953
24.402990481976357,412.65078580935966
146.5488557056176,415.3046593906217
57.336268022894814,357.9879441847336
68.07890489504595,450.9706014958121
9.335749428197348,346.275803780102
18.248263612381596,430.22504750230775
7.270317744372522,400.5420013498044
30.58927662686852,413.534227136753
18.952080748515282,499.7246000162617
35.58542646648266,520.849759407973
26.640559061183986,484.9077810526326
55.253889141503315,508.7359016073673
55.02438628741941,418.8658942658753
46.65099260845595,364.06456021959076
19.35344941088852,426.2523617629024
12.847607906112836,418.41840863262564
34.04355235062524,371.86412373176483
43.78270637322877,417.3784364925325
26.133234528258033,480.25256047021696
25.77753092453454,460.6962432365801
24.989192495504255,378.6622997669638
27.887234134981515,352.61015778124505
57.567270834211975,453.4042279928708
33.553452844196826,349.04641241210953
14.740766600502168,341.67941737891135
21.90655625086559,493.9859049851497
8.365247938607508,425.6986291024548
6.085734237913574,364.02218337138845
8.42806618651279,405.86624160885714
13.255351192125469,433.41589652095803
8.397867428845888,392.86492134448577
21.900966555187743,419.9844134967226
20.304583689040037,336.1516823014839
39.55505846011918,431.0709575814958
18.48017840233756,376.8545656363506
8.118758188883392,390.4953177462212
40.79193308836034,444.39195661715274
28.99480064716523,299.1065090232318
27.42970332917485,366.46849726786155
68.3700570285485,433.35203327798285
68.49481927933424,406.4337200027191
15.13616230604807,385.42934052610076
37.49188185087016,388.4663713255869
33.73257629660461,381.85859010337174
12.68367178283868,436.72711438313803
59.454492026960644,374.7492073298529
82.06189230220839,332.6365951068275
21.8724399675135,510.82215495428005
56.879480406350936,400.39197937517264
3.561529769552744,377.08960291892566
24.959896933278436,539.6252304131805
36.09170303689261,357.70039063712676
18.672331683303973,449.30733238515535
28.5816496723356,372.1150046342352
29.081165607512034,289.72719976861765
25.247544826558915,435.9181095556378
27.96460572695034,370.943951451725
33.74889691508949,429.9194840955818
18.59668607195108,407.9292593484285
38.347689835634846,451.9231594893303
42.18113801486855,433.74856445338173
30.187541334467344,460.3545138649868
44.60081187521508,396.70851602038744
27.818065254208307,394.3690766985958
20.838544133142797,352.62167427160836
49.260779393416286,390.5733294261797
22.600918722458502,381.0659940346386
12.475329018583134,394.80442354827414
10.763321485553673,493.85875231414894
9.794450817735965,423.94463006826453
39.45807848923112,322.08732547902395
14.170401717391938,520.1678837483619
59.96949757505301,371.4134656494433
40.83543026110783,427.91026781429076
29.34306068891924,469.7297814169534
108.20205212751372,381.8309374289802
6.5345046161527645,390.6157273063101
73.82686061173963,438.4099851985692
31.219382891687776,491.09757498309875
13.646417158553719,385.2267247429322
85.68223518585648,411.99206365824006
27.48634630585049,387.7563520418959
16.329609572106122,370.67790902022807
27.44625884469619,320.23997579601223
15.55098053200469,317.79981325102
16.28580580485122,376.3472557091618
32.96666763311244,499.27553988382965
34.83948414558668,405.4514070712659
62.30413024531555,335.6629582083823
4.23800533259814,366.19054237835957
33.34690834443797,468.3359905723752
12.540913777195174,436.80426867490473
7.893428910809016,404.77499238275476
30.558835214439956,467.68197980475884
7.617004998230804,345.7801549230657
16.670698732281217,351.01029111811476
26.37386863355011,451.11455087720384
42.01017431228777,358.5743332587626
27.749430609739466,383.3409665895946
28.367290103989024,406.5735332175163
8.065861546375027,384.9574277863056
42.31523735016752,470.3654270550294
33.36271209195018,470.97202484137154
13.791340320405984,453.1138448496836
16.421323211695583,457.7170503878451
5.152209685533775,324.1465772516946
35.994370183897104,350.9610377556031
20.439535283472566,444.4261000710844
43.74831063126193,368.02592768525255
25.359515131880723,386.8358617816048
8.655439631079368,431.4354639512993
24.93158086847612,465.39785085276236
41.755905931752636,432.7384313935167
40.55659201288237,285.36614933085923
20.949557324904852,350.63553180313437
26.18445599533932,427.6425813890041
59.63115839636236,453.3735809931716
52.24863861176797,473.5815598897002
30.264001179180685,332.4544100088683
55.568655923640996,457.0306369363058
9.071285076280866,383.3606056103154
1.5127084654999927,346.609464796196
18.756054995977053,438.8816361026982
5.297213886388338,404.9263290939804
13.05748470831072,409.98521184271374
10.4280955284741,324.41577600654716
7.002098773807406,406.5565803624816
19.981951303596567,339.18397681823984
52.39881264680574,435.9669434069257
35.089108223254414,429.2610460117464
19.084403814786977,352.0743235308598
1.7417291924778093,432.1602040342571
61.86635047742979,465.7273075135726
27.52329298171782,389.57382171567735
6.519831499697235,440.6341252014682
51.8967201400986,431.5866385192927
37.31749942702163,413.28765878188983
11.419439533884496,376.3653368170407
6.682983818249383,299.17157692957585
55.56146568401496,359.8795562178544
21.75264899307572,375.82953289946397
29.09683072555059,368.78195510506447
1.9903456533920185,479.9321183071554
31.42162089568644,439.61079681951054
15.442562844757152,425.90108536698705
12.576648633032903,402.48579201008545
15.177530474071762,415.37600910374715
29.955310446107887,335.41440542502517
4.995356072746551,357.34772042646097
9.260073188033832,439.89291823879097
3.1448468352009655,399.14234214627464
88.38167525268045,389.8754044622425
27.280087928235965,385.24111630593063
5.991714530027928,432.98827304584455
58.667710618496955,460.5593136935056
13.738645536717232,416.2774886681962
30.53099537530969,444.6552333944509
8.162562704233359,348.7772199570926
33.49167834547019,415.71101310064887
31.705123496787856,433.2439227721886
62.443355096613054,365.354699687087
17.73843390613028,415.8827782751908
16.55874768561738,414.48157578004276
3.5932137298990274,342.5885762362341
6.455505591906658,392.7434014104132
63.369220088072694,331.5643412584741
8.534258733808556,344.36616571178513
21.74046599478437,386.11373952125905
30.486020136032142,396.6052789400254
63.26399034542764,443.19633224393897
21.098104286726553,392.31720951793596
26.47013588223626,445.17021509070423
28.16142481621807,405.5101033068564
5.107557260312391,370.6370612356777
30.624501038931015,366.785294006459
75.13248035900621,386.1761657318403
52.75147994024714,396.548308870772
1.2400882078163327,375.69083798544864
18.95140031934841,378.2102732003081
12.361685154995556,392.8992287238485
9.242184763110144,398.8384376673852
19.13793296090733,364.14467701869665
29.30440520735334,353.7987213575213
15.256660764501873,380.55468146001704
32.79600704788585,341.00654009810887
20.93310447606342,429.1002954647234
8.093537279583765,457.3002640686386
63.96271891155144,336.7104220784985
16.412868212132196,387.9742107095427
37.78263753327852,365.19784446976695
12.055042875604228,403.972820066259
35.17437278199598,382.2287196782803
40.87172177210448,456.01214326392875
43.95395603628303,426.2582810898747
49.79159416998782,378.1646851431899
21.651862950984835,388.4504732869125
3.7838753221903465,330.52167042053884
56.07047109843836,402.05850633268085
19.669638933351894,433.431221494429
5.319328675111956,357.99495694017406
24.601363397641475,335.0110612429998
28.976792518732218,451.4524438674498
37.16619790163693,411.0412809567739
105.58972981626545,407.46850111199234
60.985945795826886,409.5031817076933
18.10360882783112,341.92527205200946
11.526808938635458,388.1278747101029
6.152790111852642,487.3242688316896
39.34008736538877,356.57744356456374
22.19013209706629,371.7500824132975
71.09214392318447,447.4656237392531
15.083887410616615,454.85255148832726
25.09060402520139,342.48433920558307
16.222452991964797,403.36684191106656
17.098467444173444,465.4581838147384
26.647604491454715,397.23575378759574
11.520109576689984,386.0741176137274
20.08003080062651,398.8887526674092
15.010652474829241,466.9369307514668
38.81312178902121,401.85887647110206
9.820860094909317,332.45339935301854
93.73363296974226,415.75267245245453
29.76243169178549,469.61553510715305
78.26633649359354,362.0202284491842
37.780522428968176,342.48511358049194
34.613769065861604,385.7478716459475
13.736120140142122,431.0153727349511
34.11777411177233,356.443554438438
42.015093165676284,394.05459509994387
8.526292592716741,411.122884752242
14.866006726482556,437.86561723187526
41.47807272719152,284.168669418015
88.36896520592249,394.44405962643526
38.83624952935684,396.4070537918569
31.881846436564317,354.98052316093384
12.189576436767894,451.2980662323916
49.76664746376335,477.6682064899352
11.114938106069307,413.580192115744
6.399027508138944,401.59973858562216
77.5036209454643,351.4292294816151
37.100004194346376,378.08450251989194
7.186011189116898,452.20053565461285
49.282802930268545,435.3602368675248
13.833486109910506,402.5129617400585
24.70369222653507,367.8181904764946
27.612147029953704,472.23772748554074
16.1437214494693,377.7816024378386
29.68633451272578,365.3276224754383
36.34823279308142,338.1504369424467
16.88192373638698,409.87358602840476
6.378130662059547,467.92606912265404
14.391130940246189,336.26931492285416
18.335899945302476,441.908686600336
11.716879787197486,344.4251995969125
50.07186054335736,424.23950489155027
43.11730128789685,347.67108624496024
13.660179639495155,347.5803017720395
34.19591894308565,395.4079219866083
27.804365607908267,385.0459572170627
29.71693113294984,313.236864119941
9.399619574253165,362.3754875749307
20.074471819190766,314.25390207114367
5.78441419259934,415.56743942113775
24.528527062827504,407.6802383454987
34.23734036780264,390.82684953395983
31.787735524761693,468.5374668181878
5.222524347134795,423.1786092425015
33.717403486405686,437.65216203221013
33.31619133553653,311.40112500815815
19.828206564827948,374.0541629878928
51.27054392030341,316.64504215607457
38.97808215987785,347.6493272383936
11.739299157286862,304.5041408783063
25.558646424314336,272.58440479167433
36.41661170927235,492.065292278542
16.432910645341444,444.3923810509634
21.532160231608852,376.50112994797087
4.727434572452609,371.55985598810213
27.197699924020473,315.3024876444764
14.787951529803001,384.3759484401913
43.58514329311056,395.387938976666
11.093179376331443,472.4157124949234
3.671166852158412,521.0612541628719
4.712532996779701,470.40640682468
65.12900588914657,447.200787632231
37.832828277468465,451.75574400637487
9.426666855574508,373.1274269505582
26.1012729323375,412.03142895093873
82.4106598409943,438.73987799322566
9.690240593517764,433.5116863104416
75.91506652759259,448.6071622429415
64.81700581158253,419.6288962898848
11.77354094581863,375.3097908569588
30.79873696708912,388.6039941020236
6.172093715326854,454.659609958231
15.567447175649606,351.7399194287375
37.05351212982507,428.749310073343
15.844116519288848,465.9706885463304
4.095369389566736,426.42046448811163
0.6742900351630611,362.64713629430577
25.699622722304724,389.02149038288644
86.40885619748043,382.3292238467576
12.870619308459444,483.4385438049553
49.821392479824176,286.27673766173245
17.56677316774691,488.5713222231393
67.73426760431099,405.65849784201055
74.37326238983796,413.76670243171895
80.61122393130236,350.6289151101681
26.168712332632865,499.76239906514513
36.750411653585616,384.40064721553574
32.51903386114509,396.67518016074695
98.40944611683408,412.2760772803733
25.25753108385134,429.44440858060904
10.758729435485517,379.15030108296986
45.69320870099846,436.9745121288024
5.973815827594874,378.66681971728275
7.7395489323187805,328.3900622870209
5.612720666656941,441.90920849671073
20.677398778280548,389.28526285339075
7.846288718497498,397.59979255643276
35.67442623675215,383.3137533395359
35.26142852802747,400.69183770033015
3.2184421512708528,421.2524222853383
50.5582111726024,443.1664236103398
19.25906333725466,499.5698450242312
15.426383373109548,356.4009024211566
43.505542356874514,337.8924045285621
17.40221997559964,394.72202335297027
54.12487112802048,441.7397783205125
48.94331498294526,403.57465003660593
45.92772799643073,455.7635282567633
7.093405160740714,423.48698646968035
73.5708784287695,374.02931450050903
29.346043147239453,324.30289931202043
18.706489891933277,446.989809602991
72.6240603657443,358.52539335837514
25.52750871997908,450.0429532111057
26.22937902739439,495.7333856573498
62.494065651508286,412.7716407739421
28.028105774012264,426.08125667045266
14.536257864560476,428.5314487309832
60.568006578648806,438.439784744618
70.83757291827055,383.52935657465025
26.215282719583143,455.46636476699996
2.941775776751997,362.96073026399125
17.80549108535823,431.4284385941882
3.323128636268044,337.9142535819851
6.6264359648337505,436.02878573038623
6.942139187848033,313.90685128593054
31.49323616552136,373.8766198775933
55.735084089000445,417.4429462567988
9.193140712745619,398.11454315082983
33.93385714835644,443.12044505027126
39.51685662172855,419.8226936713643
55.03095011178358,381.9645386136176
91.5036000280247,399.30260820718456
24.167915904290936,447.3431539203528
41.26965889033791,336.2348840324736
14.772904540124724,472.7037002871713
31.394819213448717,283.9595361896843
16.344776081769904,477.9622960303971
6.210954021807786,414.186517186576
64.7991180303558,441.27848572257665
11.926974115115632,382.5038986913711
24.87326555555872,405.0633679135035
53.28080758562858,402.2468533478907
38.662565755956926,517.533838436427
21.770325279611455,382.5230982051447
34.780919037337185,447.33910573154196
21.186166156056533,300.87324117708937
9.432375333632159,335.7276468257376
22.95008813057744,512.2598921374808
26.280801069201715,419.1496221586451
51.24237278631352,468.39199161624083
25.886683175702903,365.86472142641287
64.46102988831265,340.4738452070519
30.256715200669454,362.03688694444145
18.71310718438159,394.8475040426268
49.5257755931501,321.728725905039
25.015912339497017,388.8247818961597
25.75013795894602,314.7796056799848
28.933371999204212,363.128713662843
18.387197093793873,356.8165161051644
14.668149161188003,402.59276965152344
13.755966069900943,474.0459259287206
29.25598988894512,448.42775744880447
16.995390000088154,438.7355141475978
114.68483366358342,389.012743756101
29.83760587313305,410.940819536192
71.17056769012756,363.9606090044109
97.88092512126889,442.29649495463536
5.630090148520575,434.87749243746055
18.250944333156355,315.47422908447965
25.05509629805263,382.27298792871125
10.605274868108484,339.2643466909587
30.242396728126902,389.77011865465084
19.501398591460696,348.5323756056961
28.237135112783847,533.8630766108539
65.80556098540276,435.89370619130676
9.231634881115033,442.0344364318397
13.600596101790583,373.7052889629158
10.212207792462095,385.1722747888834
33.511033520169796,490.2111415366706
53.11618319106599,437.8713115806346
10.627484683538277,504.46496816316903
36.30354420152515,404.66690406253775
20.447575036400846,382.3323858194963
3.3411031539680556,479.3929067656077
58.09898360550276,514.4538369289361
18.75729734975985,402.1436942716001
54.12789775470893,384.90338477518736
34.801923376613644,519.4920796707137
78.89698389421159,441.5233696500909
22.255689490855886,343.60697348543204
116.04871321770246,358.22054936111647
46.907355460425585,287.8782535449703
6.238130361350112,275.3324072793854
93.05268843542788,497.5957291746121
24.92151929030694,409.30053248826346
21.831205734536805,505.6170663849628
25.847407791562063,401.61751152118757
128.23595528262908,399.2890024531001
25.104604691372646,436.89427679554433
17.514699337856026,416.6806092441411
16.10216545603327,385.45169486466534
6.760243782666098,439.7687720017025
25.27022178825804,419.0931155583439
24.27255982702374,456.8128039196648
64.20329086933314,465.5660856539155
3.533832674234558,384.18573906358097
17.537541367149878,459.14084963136025
25.12222166625117,393.579200772344
37.03590735959701,421.3576982304642
5.184401690657136,386.1968450522395
8.019982864148657,313.9206508490939
15.073744875084994,417.01497033199934
74.30658470509513,364.585651603396
27.080746213813228,408.4299992337042
11.876331909816578,423.09051491405535
41.970747331877234,290.5758576437553
25.388996596385667,517.3619132042385
19.725407228058955,427.21729381695565
9.828177892606181,418.63871733562405
28.361091239642956,401.8597827762008
38.63627220199917,427.1283951087946
94.78543782352101,368.71899560547166
27.56749953411786,458.9424981830216
44.01427005412309,414.5583264212518
30.988227829054033,392.6273342599544
14.200994427346119,375.46761069777483
32.25568193815245,336.33900325977777
7.98679365260954,447.7783147181326
61.064819654923014,407.3526857225314
44.6405789824317,411.0428322909716
14.838099092939645,349.1163312271555
57.802737711660626,381.3643974512074
20.916275970889778,460.54518429043435
1.8914880073523979,447.00319087928386
4.699918849262087,378.0138546992507
12.917511646744307,387.8827315385323
29.51879467572772,461.16830972061825
26.347131222711923,375.1025796673794
59.70746341591457,470.4178724722352
41.00323128807242,373.2171515235649
41.580787966317736,376.51336563566343
28.020387231376876,446.53907315478335
12.466575658210134,495.29012063969355
14.521321120384862,436.13601617799486
30.216322589700454,413.2107146883937
53.86090522714732,403.85672391420354
20.696682052121947,472.83991841959306
11.882304170941676,398.83171393771323
50.106369629493614,385.5216185279259
43.01905685026492,361.26630525675864
37.08441252653272,423.76832391829487
35.811098036921535,356.3379626848929
23.305809687543153,395.0406650596909
17.440490593629583,413.2066415773648
45.94513873796815,370.42649059666405
29.29346780099114,309.5783237562802
73.03005727414524,412.9197120294051
6.360668402316267,380.41371268504304
36.62487005615017,444.8553122061867
13.30481712952671,383.07102008732284
9.495347600340732,423.34224819450935
34.4969744805197,356.93707381066673
64.59703664988902,431.10109535212683
49.70956161784356,358.3881785658574
35.067832581567174,419.60372314268307
39.13021285967894,406.66066340866905
27.443978416581867,313.8988663042626
12.159758790736488,510.0009833626915
20.945658018257742,524.5093311613962
11.857063892517711,421.55555207049156
36.22504960499556,412.9351106839091
58.2558481054197,532.2091520982855
9.040147854147678,421.23561015353044
22.51717234681054,429.5962796372438
17.13665837160846,299.3020228137079
32.45022042057134,400.3017016997269
20.148233955062064,466.77316636793444
17.893317106438143,335.18018853479447
45.27035515025905,388.579430066139
9.877701671530476,382.0987122781336
108.94719738555007,336.76846475862294
13.922570504680325,450.2634562075044
28.705697676824915,434.0627313577066
42.48838074696599,441.79105147136545
46.56098992245181,473.9491919159996
32.27222268241602,400.9335584252551
46.53139942398362,418.9504147310591
63.03615390716204,379.5266242686648
45.71525597843503,431.6534732946097
13.258892715434811,349.88024836910836
30.737087615081396,443.8980139088282
4.6379405236368205,478.13050949424724
2.112367632238338,450.9449702747509
14.63806764146053,405.95208165101917
19.855443307202243,340.77275403924045
18.006821681781695,467.59382665689316
15.687803903473284,367.30764314719784
58.33622408255728,432.7041508415134
24.571118768016085,458.39771092358865
86.76987422055738,367.48844580824147
12.227677777766852,441.70763453602166
31.067012562991263,376.82660195257137
78.63461240487013,289.3622589216115
47.209433515068866,482.32590940454105
34.78960880990391,494.89037467414516
17.38210079311246,405.69944973952175
13.569716998776396,363.6781324329498
15.253833949295586,397.62336051672713
35.55130956523283,398.4402202768348
75.38537477985348,369.51487008510134
32.2114447573529,467.99128118116954
33.796827673771176,387.1440061593876
45.83084716355428,421.45971439088754
50.183509537541475,329.29407412607134
19.138957015986165,343.01043242363164
36.37130597430453,421.87587825521564
42.91086913835625,428.5078806109578
21.430431182775564,360.1675412066856
72.84757435819574,362.9584164571339
3.5211059281234536,360.41295567632864
8.34609236726923,440.728354540399
86.18413411145492,343.9047911385173
25.488858272188764,416.81722346316235
62.71523444925565,405.9673680904373
33.61529559491553,325.85656764132364
46.27245630871029,391.9896889402383
37.45520479193319,439.5309361796426
61.9025754832631,269.63509453850037
20.560757277171806,430.17551197375775
36.45684465641325,365.7310572588628
8.332413745498787,455.27497365308625
11.265250249942609,446.7341334250941
4.7833472462228555,347.75668247471083
34.88597222633448,370.035098842477
10.684767887166757,370.430209461059
