vibration_intensity,temperature_variation
3.221199092213907,20.835229909547913
3.1085237592555632,28.50974585869723
5.857544380271082,22.84685699104933
4.2624649093896405,28.71205069384232
5.523265129237939,26.77941679338379
8.985964239688983,24.677408643300037
5.786990147007951,19.85293702638267
5.424339077728239,28.42744109248769
3.2615592426963054,26.520668642257473
1.6000403867513073,17.359797959953227
4.854906769452978,20.177372033583403
7.133740493216393,11.154855592243171
4.354123985878652,18.1718659685812
5.802924998410738,23.43311869489813
7.852994545437165,19.720721798261536
7.80303262646072,20.841667019731567
5.857631775203565,31.952850787878887
5.3402129573146855,30.14406662019033
1.9627339019938486,21.52665906119699
3.739610711646119,28.96768817201258
4.438488383963854,31.074364264520874
3.2953367771316957,28.09274245792878
5.496906525905529,26.49463741520948
8.823296366972201,30.491615388592024
8.035523185323234,28.847589899787064
5.487759723662414,18.934528682212946
6.558868144049657,24.055338730305166
3.542791369287762,22.239654594702266
7.928178701337603,30.762367419635396
1.876066808109639,22.097889746072873
6.825656322172325,21.23907514345078
5.99117942039955,30.1334103723582
3.488281226491151,26.29835507965885
4.582426486524125,35.558911753158206
2.731494593687881,20.688792385967723
2.8167199043955358,22.405820352670002
1.81789199875214,30.609838687139128
6.535027804401423,18.60449814369489
7.410689938853362,31.59846178962944
0.6763842723731477,18.96272308907714
8.676611032303011,28.051117816055168
4.975983526726321,15.78474486767361
5.579706409753676,25.225649199941564
2.0551743288298474,18.152347553075856
7.64165150032973,34.631376185057434
5.400500186333669,19.641847436022424
7.277652479542598,20.85571495509579
7.441716641295487,27.677129781514363
7.66974884544254,21.99521185551631
3.7034384482955947,28.499766785096007
4.584075984213591,21.445549106671063
3.7765958505409705,21.060245216987223
6.790192925482566,24.86220646959726
5.665778458727481,18.91534746519929
7.138289728026476,26.98183182333742
7.225477606114465,29.386492599348777
1.5454810181221843,27.764983199962188
7.701540261107745,28.216404356891275
6.901721915531434,15.375723900173332
4.261550233629005,22.691761270704713
5.699585533059258,23.864674171781438
4.752660856834592,32.272263358977995
6.232111357262352,22.0934630583002
4.257207238590247,13.491327536049187
5.957854482338215,19.98015246501587
5.134610609318704,21.69403391306105
4.13561219300939,14.217589330361731
5.380272489804118,29.843512603529373
10.412939146977514,17.152099839074708
3.6289267403486365,27.23010774116044
4.500112817476862,19.538016371517326
3.6637752007339386,32.534921836525385
3.8735672289448324,23.619231511109223
6.631548706770716,22.604441727072864
6.431764919272136,27.641272233283292
4.988272993357381,19.96349757739629
7.052593170538223,27.877732369471005
6.5868865909886205,22.591656875817538
4.675331627947571,22.026990766949694
1.932270516411588,24.562156448580264
6.6595660158980055,19.55164782006664
5.3393292420039495,24.045541577066658
5.044446927401184,26.697425235613032
4.067903959980569,13.456293006411189
6.489297898232632,30.456537647688002
5.696992504857002,29.079890650639495
4.526343914395406,15.727114127168143
2.549090905562177,14.94783852155676
7.135858203760153,29.209533128005972
6.209810446311754,28.822594542580276
5.510805799891191,28.115173769956968
-0.3135479902279954,17.86538098248841
4.92421148576788,34.14321111871742
4.517592593048673,21.22499566592236
3.763008629891319,26.197382705091247
6.508470557128568,26.258895109194185
6.429720068334555,32.964655763986784
5.873649434384776,25.62583649971872
7.075781829535485,27.079206778372654
2.955402971932315,24.614370612729587
4.092691886461386,19.01700305644151
5.149584526371612,13.406697017815096
3.7559959615441696,25.16289937396992
6.454338443407084,17.938184547426108
3.9555983037366094,26.75088607656936
7.596740008893509,25.74375043592078
3.1376811964996207,25.6221684802368
9.263967299001234,19.735376902687673
9.058594711204845,30.18272038180683
4.810493707369311,27.373855486148074
7.292340901851497,19.091501084677084
4.199143878982786,35.342737919611324
7.02657299646269,23.94604341207596
4.648043337086459,18.328567496705965
2.429120202983032,21.208240078690856
-2.0656363753577978,17.455545692166964
4.46257310785878,31.797134588434517
5.558125017370585,30.402241634145938
7.660632852072434,28.69739787368185
5.073250064302781,27.755709509264253
7.005820269435178,31.241710804081862
4.092116905556947,23.79002893789031
4.325442060937109,27.11331071739528
7.108071365057171,20.940542348080008
0.07065103066145628,24.2327572377943
5.025967657805832,27.25038586583695
4.20007730088827,9.594285881117063
7.721222409704568,21.901446121826417
3.94350741004036,25.824935698870913
6.033169939140189,24.61241967029313
6.843033938669389,22.738018371272346
2.0148080117391793,27.94575969403739
4.721259383452198,21.461438133959728
4.136727131828124,18.890462700067317
6.892586493659189,30.918830531447778
6.350163681624387,30.213242629685986
4.533595939881636,22.004254511986876
2.9051838991678967,24.656527151566518
7.07629339204018,29.229948436785225
4.864694446802437,25.22017163365374
1.7632468686650755,27.651038034356738
1.9352392020601523,27.377833968633723
5.875266860145953,23.404148914225964
2.4483876144689627,27.579620013407027
8.719294987207228,20.175281869876912
3.125859431281339,26.971371590392778
4.999278549285448,24.629511717941632
5.318223932320611,23.196397840423703
3.5412445215263086,18.766320652683273
0.5203459388440628,25.658296304795954
5.381790195232455,25.192651388282222
3.4935200197954837,20.801817689221174
5.233076855232886,17.01564089890601
4.755337895522582,16.7776244968427
5.5265824961436065,23.729635052202205
8.12374024131212,26.532488197108947
3.907633974545755,34.24985797150479
4.062310691315008,24.774225774747425
1.6684053944922201,16.873069742107667
4.609632097801411,23.965409158768644
5.819739978549933,31.256824492594745
4.033010244857946,21.586021957493767
5.832861000810983,30.593017887004457
4.6449829490216175,25.878623565174983
2.3954675240620205,28.234407772604282
5.623970142366209,34.29427999102022
4.588335732869965,15.813680463158631
5.245515642818716,29.482520915041196
3.866100233579167,24.526494410593415
3.6891949540182103,20.254097333231844
5.31482161510593,24.496826815384466
4.53880017591573,33.45485471575772
8.44855649833853,31.674729898778264
6.597461024322329,14.996427694043483
6.0900085189353765,21.150801469920836
4.645038396997171,29.71447117784684
0.9479531030469817,24.891279611084837
3.384810144764642,24.909933300613844
3.7054130948313637,17.158367721036747
4.450031227420172,21.27261578850486
4.9332810012200925,18.20897126483043
6.312149930970991,16.733412609592524
5.54629112214013,18.711310083012364
7.318406382939809,20.3595112127683
4.376196052961501,21.194432655459558
5.5143258883403234,20.789351389697877
5.687688455557602,30.102280367088003
5.491452568717178,20.464278974898207
7.563780495880285,32.13092346092816
6.6075486454943855,22.580120612055204
2.361193560997155,27.195993298754594
4.77133780188132,27.35571540699434
4.97205263554041,20.510782896036012
9.303082127390011,23.3595471749615
4.34041763750906,22.485280815298232
3.0350321933276363,26.862203564054138
5.876650858953288,24.355777552910784
5.9939714392475585,21.258008630265095
4.852454272540616,25.59529144329655
4.55947799405822,26.6980804156498
6.89780791212417,34.25022339271294
3.2928036914803593,25.340632280479504
4.318093314262928,25.050041734042694
3.955700275773225,27.14199305230002
7.1877891952411765,20.252988186685705
5.570988406572687,16.37245199482254
2.8700118053574593,23.43948954139589
3.0709872134744622,30.360495489888706
8.746830247224302,31.167758565843457
7.1664354962140795,15.60307647134261
6.683100563046959,28.330397402467334
5.024493881946685,14.076009990861703
8.016946480240819,27.29590277416293
2.793190428043483,26.99679656448328
6.505935024408981,16.380099852422283
4.113452986948873,30.000230715658436
4.502213360689541,33.719179506454594
6.451578529664774,24.68759834498762
4.712884982636985,25.704999374884817
4.130600281077484,32.39558101493453
4.009684703824149,19.3683398295601
1.0273085089777512,19.494612711885537
6.526407238551313,20.803082480403994
2.9867398544024133,25.185410521554964
8.716818811318555,25.1720792213124
4.424774900370014,22.233548623598733
7.618879594891915,23.497597942712307
1.3819379346346383,22.302158825246234
6.4629660423971975,22.540999943096942
6.977111465023623,21.15739269860707
7.607127268728867,21.197801307629074
1.9439224544267732,14.995280825361998
3.594562725826142,23.88162452811008
6.15301990551216,15.222103388913656
5.296883957688219,28.75279559353711
5.5867192851276695,22.2004107792742
4.279426788381336,24.402952106418365
8.101597230111382,23.133951836240218
10.216930896559628,23.779431123258863
5.207959848018178,31.31687407798359
5.9068424910105035,18.24251794036359
5.112487491245635,16.883415388287577
7.568106798094874,25.59686163331982
6.658232568513623,22.520601381303408
2.8672388587263127,26.79811960671973
3.7745959790107095,28.582886198706575
2.981406413988226,19.468283717174074
10.389644664391021,28.01694421632407
6.2706235671641375,19.89028256540247
3.8086275477804357,25.37287595469062
3.64889591875032,18.815431382030976
6.610462545933821,25.66071878595664
6.809840299318267,24.895613595390497
6.59621542616882,19.485352556969275
4.148885282700561,18.207943293261277
5.611687288828355,28.753192920484942
5.221830195266769,22.734997736608094
3.1274792551231463,30.06015481116173
3.1470123142479567,22.283031350876637
5.823930089086271,31.510898678096048
5.392902162087317,20.258052225060847
6.106703421684423,32.36373278755604
6.582046077387436,25.871859315290312
7.998765244995058,26.998983703843557
3.4481912277679063,19.979876932777863
6.260472397450764,28.646075914653935
6.498397633057371,28.819640662055864
4.375739174949111,23.37782571237393
5.243726367138537,14.330023039996416
4.426882886607853,19.433357170433162
9.21718076671435,19.432596693040207
5.2097053808822125,27.246764087706737
5.903010217422787,22.674838302399284
4.472031406165577,22.771951418638746
4.040730867498421,22.168438650692913
2.395994676596646,32.34645138910979
7.199737249450665,25.22675980414924
6.536874994793202,25.988701677916485
4.39780711112043,21.903052442810058
3.1992601938721146,24.851806714964017
5.359817052840286,20.12155328647393
4.004606387406062,26.71862338778965
4.555914862735757,19.26723211013485
2.472880110794232,28.721099227995794
5.43413916129606,21.325238636141197
5.474006403977499,29.741964064941016
7.189445768479368,34.536471288409885
4.698516862734786,25.005505557625796
4.332875045592328,31.558075610714447
1.8864782677655496,28.757244744927096
7.201921896725258,17.836089804821036
6.785646233113918,25.55463888759254
5.057476882813604,27.505993528446112
2.3415378909392555,27.98857657713148
2.5709459378237165,25.891034024874962
3.9057881424714207,25.826556981636106
6.930451417733327,25.02543679057617
5.580675270483274,25.66588042996843
2.0132856222364492,18.88160514850477
5.808423829200442,23.818946095106607
3.3217068416582856,17.735093225942357
3.955575546975709,22.511861586230122
6.94347602504341,22.04597224449556
6.531008167561664,21.726685131647297
7.186199765650846,19.73995921105476
4.953732961831576,26.346386368984437
6.766049115732374,23.409648471440693
3.8277274724738857,22.897868721235
4.484868130789413,17.96213002751862
4.347413551190418,23.51069403901505
5.047730036448988,30.727663999579825
2.427017827375843,30.804031549301705
4.549990193753277,26.867562898592226
7.903314603037478,23.524230124400805
2.814943676377132,27.79491415112263
2.341357436169935,21.66323205911654
2.502623344675544,23.503738720583097
10.323718888149283,21.287387787014552
5.929703961740755,29.54183213582045
4.459469231317234,28.900029804958184
5.136640826016273,24.82658870477003
5.4552787984936355,33.65626154645282
3.7191000485412395,27.062572903854733
3.9655665025817943,26.781137731681557
4.68463373559594,26.24560123270044
3.550489823530188,18.688565911333782
4.2061307859576225,20.528600842963147
5.706183154660692,24.726810231568948
3.0056936407598007,24.768082606143498
10.219898841895706,27.948813501052182
6.506313221772399,21.6606644547281
2.4598305229746966,25.353433503782718
0.04419298179877629,25.442800655517413
3.6249934297244426,25.640975408880625
6.368721299214495,25.08207258526641
5.98093978890021,17.98079990724002
4.778302979302775,13.6939076817111
3.797115077713829,20.2911818209637
3.19173725201614,22.34438488600548
4.194833857780986,19.10774065474781
2.9752400523447955,24.721630655628253
4.202244487583101,30.450534843940993
7.661901871645644,28.630165827139397
3.457520401501201,27.33166647706805
6.221762566103976,29.926553693312513
6.526847625968406,20.376884778348852
2.8407973629281678,22.716018651645378
3.313256250880993,28.07423431529111
7.13788687397358,22.62734995414003
3.1484719206986043,22.90086754924435
4.885028501578393,34.31209560954634
9.079967644337051,25.477210389316614
6.959664514122728,33.818131001003685
5.170460903471132,15.88351666798615
6.681461149062509,21.845668476983526
4.888155829371963,27.04408290325964
7.036463666406948,25.468662898865396
0.907469137307058,14.72226868401457
4.72146800725011,23.852104097138913
0.8273201868143563,37.36508798309352
5.322710376463657,26.234563859150487
4.527644203454603,28.022179999993938
7.721459693284659,21.780284160374286
6.423654737195335,26.216420736981703
3.947824624919867,24.938359008823394
4.187567486838271,30.59407215869454
5.761393060459561,30.435004433899138
3.8548788148934543,27.037580724103698
4.93525442723091,25.354829077972724
7.633396129029738,16.604462320519794
3.341739632939243,16.430222814522534
4.104651268087209,25.409554566987588
4.385135309101367,29.373170557308278
11.316146852371247,31.658730284780855
6.216485325014334,20.551306248131894
7.264136678095684,17.45380703179361
6.536251423756768,29.664795764472913
6.670787731970599,20.926541164508205
5.947147074664577,17.11465866163592
5.730538400118184,22.531609209404497
2.098510691062927,22.444505166378775
5.715729112685879,31.600855381536736
4.783312815214084,29.328169573407678
6.090913805698991,21.313064486183347
4.8582816667191056,31.989771712780215
6.526328585455984,25.625129289571767
6.87986514229836,30.30417817647047
-0.8243200492915284,31.63589254061106
4.1322143636680835,23.68703549965236
1.2852261882237466,27.856597870635085
5.477889109283988,22.966207677832912
4.398583244291999,29.65051130959634
7.711656941173211,25.451375719018614
5.414489323601755,29.801611095328482
4.028940047072574,32.62378331909231
6.8771430796911694,27.736159158974857
4.363595084345114,24.53270072129074
4.004004888212663,24.615860617050014
5.787250829283711,10.214841245105594
8.225942779878942,21.436028400843277
6.707103816479645,29.66286760167671
6.1338619305629525,29.84940603507418
10.501897067043327,21.32716170949736
3.535179927281015,25.82287308869368
3.490564326115786,24.05366788960256
5.291138960879485,28.448011893546465
8.030052768209428,36.04307381672949
3.116628047410795,28.54234289000962
8.50914519512612,21.64911272715043
2.121755021183224,24.607902359546635
4.757563898557643,32.00964126551366
5.3469313313372995,17.95661537807845
3.2347361673641957,21.924711672555706
3.7575312701355985,28.54981966003355
6.593260958671331,31.47165626602696
7.883111485022468,28.044839511368064
0.770779275007957,21.96652542391347
5.360472770918629,27.682676506631964
4.773382192768394,27.071463833682902
5.214792711247901,26.7541088351146
4.366467048767596,24.514631615188296
2.419026060887345,25.264971540928137
8.084593956089241,20.46250069730621
7.318659196661399,37.401021124987466
4.792021622206235,25.78499720338595
4.023373575053315,27.74256140525405
3.781118741988241,23.91044391785829
-0.17130644962896024,29.226551646897256
5.707640149204823,18.507835292189327
6.560647180605688,16.27197232242918
5.275804232219537,24.847642462879204
4.827327130800494,35.27027637558866
5.266767016973169,31.04160417269897
3.293548038484847,20.957767851347796
4.000889545259337,27.580437049865466
4.6673339435356835,21.820052610847206
6.3933531495297915,27.13208343722151
7.757716746590223,27.521969381230186
4.541704314054088,29.632395604490668
2.9104289248691684,17.171681514211958
5.07129358152686,18.672060055725737
9.022982225177842,24.62214721047521
3.084387129732532,19.83788332167724
6.771681494265625,19.451389650075384
7.671921112241211,26.35928689611467
4.279970280349028,20.41982217776816
3.5985508445619194,36.28828445194229
6.149913365666505,22.334170063530486
5.70643354560833,23.648839578961535
6.389548342641774,26.487702702585686
9.14741886297961,17.460223094271264
5.334093106753127,27.542522560826725
2.6155503020877955,26.707338249169432
5.133280004336848,23.2534724231115
5.483113588410762,26.369636537981417
7.534337274176497,27.141412564119847
4.606471209144594,32.1759535615015
4.18186433260923,37.50130733990043
2.2576120076668196,19.692495061826637
6.094825584128261,18.51326295029228
11.69641437107795,25.513748056540077
4.554818031992123,14.605407596603133
5.903909909043898,28.24707615912752
3.9043342933700735,25.565403815364284
2.437430160008319,26.836432996306886
5.868471878401062,23.482140324400266
5.056376566874384,26.27507882984201
0.22889171386835283,27.361197888219344
8.220057431480239,26.000117028332955
5.831928752674232,18.274506922687287
5.1477911002072085,25.860029136007604
4.1560462718153826,34.269823430249176
5.810588220986184,26.204460292399315
5.90279190483207,25.685278063840823
5.802642747453424,32.80018828945413
7.135986089006979,21.27192221117564
7.59054246766669,29.448388200433858
9.011186127236794,22.34921323473913
3.3263156351025565,30.432916716725682
3.853156972465565,28.990240772337817
5.722364334083276,22.9386056833639
3.44181828252443,23.670194368335288
3.7639698552555587,29.88905770709114
5.95045916301326,15.72274549388341
6.8016847099597,22.79035445052651
7.551855905557726,28.102087418122583
4.614771172484798,23.459466143025068
5.9263059270759415,25.674316901034622
5.48551547178754,14.794245271697973
5.035314890359972,20.72760952165227
3.367981669583965,28.397263360759045
3.1135778215949568,21.244963114677933
6.3333495599119125,18.487701445889936
3.334361240231596,30.308042664772977
1.4461623503459466,27.578420270348513
4.936477353419624,19.557333235914545
7.910480604299499,25.69251922216049
-0.5897008768044838,19.720261026373564
4.423339453692976,24.237704715621923
6.350429730652466,25.879940947627304
1.3530071335703973,20.957518003998022
4.573334167597836,28.7116646676262
2.7210855108949157,29.48675851160828
2.9856437719862283,26.317827624499284
4.195163584595959,27.069910757702004
2.75370421973566,17.735855808156288
2.587398593696375,31.810936134217638
4.881536496915992,24.543375059717654
9.454278121071372,20.32371817437292
6.515486634895712,25.729179062279627
7.02106553407671,28.727349961944416
6.594524876837689,27.56174783526985
3.6049727746415656,19.576548176057845
5.6216644582323205,28.78818944758749
7.195388521884668,24.69670459100405
6.656674935563583,27.506020911920608
5.38910201473677,20.9922424970935
6.040092988387787,30.229557946933262
9.925747930338304,25.91357763132411
6.678886434312691,30.94411657069115
4.3696812856047025,17.32565945571939
4.851925987470806,17.992904401924935
2.8916972068171063,23.79986076682347
9.694071895892593,32.33812509986391
8.207739450887088,34.814054488368626
5.166426072544229,20.557868504626004
9.361640237533553,25.265235158057365
6.264800089909954,25.775759876403278
4.1383071647683645,28.59078806519027
6.812905081039595,29.42481333206244
5.797286943593303,19.428009035441658
6.6757135565527985,25.32296680108686
2.2618162806875657,14.9574103811504
3.3793716856054603,29.053956415202023
7.97694166024635,23.306900658379814
8.386274983128112,18.97308960348969
7.830225453936109,26.66273404978406
9.437293807173715,23.150653784972516
6.1547365964277265,31.307305153881117
6.0141667256608615,20.537089322268926
3.1735861975523747,36.11477600030467
3.8389371183073897,29.272777714816748
1.0234781553808965,31.43847206592086
4.357027975264587,19.855818992257745
0.8829478223335041,33.942296885668796
7.161932341727388,18.937262772958665
5.776797737100905,23.950941517732126
0.9476615072078198,31.5232831370338
4.620272615673036,27.533845362522374
8.935311244697,18.80419041352019
4.7486676983285125,30.67705030921326
3.003258112724015,26.69977226371269
1.4289954613895186,22.91899881972533
1.4887067751122225,17.289953719751896
6.071159935712004,27.173752649364136
4.132254755350511,24.18286098516787
4.298011716801123,25.781546743736175
4.140506673112061,17.07399319914704
4.719520101070513,22.906714708218267
2.545674002593904,27.401523107707558
5.632209987378757,34.38232305652366
2.154587512486611,23.97359188574685
3.4883150839174926,32.21649529534061
7.021655395330248,28.936742104249234
5.752409999450378,26.16892483126674
6.371363692402765,19.938291081669426
9.300776785635772,20.14760728234522
4.880691979391005,28.087704353533
5.042920520049956,22.367522129473937
4.4713580882993185,21.9231864061695
4.113171705215706,24.096948304828533
2.978818345212427,24.18084584830404
5.168129622391705,29.503839880968435
5.710097213192313,22.472511508698947
5.821540678385793,29.00620018012158
5.128727653734156,27.19852567027202
6.852341609639963,16.630020063189743
5.058873381484775,26.472538314916537
4.181396223532077,11.661207828614488
3.1460236360509644,20.523883691740068
1.9020495768441426,27.31538423281124
7.920830355872971,24.946784498703124
3.6018907490253387,16.160539470192294
3.148665713425414,19.40419116513226
4.164923543346054,11.955434433738896
4.443222426932407,18.287183714778582
8.277024871805548,27.89531674659275
4.343705793817659,22.21283530712427
10.266767130803288,25.84972770863279
5.1273944093063655,25.06822190769748
9.114056497942514,25.16291535249793
6.787858562861443,30.115662115565257
5.722074839689523,23.98544678914488
8.155696266474974,29.55334186529953
7.244459587880599,12.613283035312488
6.269358168372178,30.557129784220233
9.635188019543385,18.54960953945111
4.003214576092754,19.635301384608393
3.010172648076536,21.47691255254372
3.647538516376092,30.419276104157184
8.50454638016711,20.553500754276712
7.901520042172192,21.72055610381823
3.9494762010392295,20.191561409871106
0.2906974248122678,26.276974004297188
4.588309927242555,28.71804167443834
2.973471382817456,33.521622578803154
4.012128057021092,36.999087498933854
2.8911819045081635,28.250903765939846
1.780923846041953,26.82827093434684
8.766408736661802,18.91330133945894
3.6326635921131634,34.546515768654885
7.825335606518334,26.077015546669728
4.5572581803062855,23.55467579046182
2.738391590895112,26.93765884526777
6.018136779858006,21.818246363025594
4.217886286134141,13.311642178543227
4.5857977886735055,27.85901460466801
5.289811868679536,31.71236925966952
3.375574328502622,27.784613176004733
1.7577272917592817,24.96460434999173
4.897460770531325,25.066358761956803
6.927835405267671,25.861398738581432
3.196817482176489,25.708271105442922
5.3079245325312705,24.696493412597228
8.011014297098393,25.126714397344255
4.820470225452304,32.77506370220232
5.172188743591718,27.361366071732665
5.110424707200773,25.52573492012282
3.63531114821388,28.296134481479584
3.013290963133248,28.296494933916215
3.021475261357851,29.729989813849294
5.736366394014547,21.2154429408357
6.515744723865488,22.59736046926105
6.6101644768757035,20.93221272902874
4.242914292489075,28.83361461746846
7.186617081861293,28.589354872035127
5.614727639020853,18.633785637388144
5.141484443582038,26.954189064101616
-1.6787133252071698,31.861169339339366
3.3651807767872337,23.823336806377565
1.9578041955254486,26.569866369631523
6.254147014128219,28.652428514122125
5.190066663860065,18.3972088030064
2.856027227229782,25.75994079495551
5.608725116935323,31.360580948707355
2.153015267587305,22.03395591617926
2.9124738034648314,29.162330711294143
3.5795573382701193,25.135808035695597
6.08027264368973,21.62747678933163
7.7988833584078066,24.517457245927922
3.82798310331213,22.36936037956884
7.644917283216554,20.55842979118567
5.09480710122292,23.728276137734458
5.472276321850447,25.34213156193061
4.872390884545112,24.169728087255656
4.605372493227869,23.673132094355797
5.87860007347785,26.129979414827996
6.480642372364089,27.65702987490524
3.2307773927282932,19.2795238358013
4.621399060860988,23.73802065309696
8.33855019444653,15.132295450030755
5.354377308637046,24.189083204828982
5.573387708858297,25.752645230358105
7.334537077934854,27.848900060827187
3.9975110014306763,25.770524032481525
4.932078756197496,27.74087822027124
6.63368979319716,25.326124908346387
7.477804462556684,21.62240810908763
0.26971341298917295,19.420324158051503
3.5266624182092534,23.68498646355735
3.0032693873014504,21.168618982965214
4.752349793215904,24.40140442684515
3.1546544468130637,22.54061498256285
6.328210999019817,27.09540506282024
5.344820682097803,25.24477512228617
6.778380338708329,27.23747168128624
6.906015914747136,27.211923616372804
6.358172036831697,24.10163478141785
4.328418897779951,24.4083182753934
5.208555077513246,27.50802244160681
4.078252189360396,37.22969465337062
2.2705293720604183,20.054344265322086
6.9075756941754305,25.2087574399473
4.831870745461406,19.0214582638798
1.9947760717507745,24.895438252210443
6.073899142175201,21.629695481728128
4.552102164754504,24.400467944739198
0.880392054758242,25.77655166973929
2.252541455070643,22.553044437880192
3.5987776826778077,16.08120661906309
5.4210241168877715,32.127678385764035
6.576039970101122,29.19638489899655
6.507537861395113,24.347203855445677
6.205725909860605,20.526335008947193
4.931275256616042,25.425122951415137
8.444464621196435,26.804944125207044
6.399742487999772,28.850059078798044
5.444210738484579,29.31111082200393
6.133176211460721,30.25338152655923
4.201929993688794,16.295701552525102
4.885512797930092,23.476783929894278
0.8360919208968767,29.965504103058137
4.226504675044795,20.381841486810174
8.519776031533548,31.096337885908365
5.296750554574192,34.05188807569138
5.213479554723223,30.956271597295803
6.9972081902985614,28.307952035516074
5.715650831244755,22.76246886318576
3.4270323914868106,26.40817401873936
5.047315024380647,18.269526756396886
2.729561750642971,21.09444667704122
5.367224341240568,21.44598258744265
3.3245000951921178,25.309862869829736
6.856589224067488,23.039113672858544
3.9795187564573435,26.30799978310032
3.35059218173091,29.389134124386292
4.774336023377042,21.451362285643693
5.730783638259426,25.743005464685254
2.5853360063203166,22.920155050910317
3.957466805352827,25.950812468285907
5.210324611386806,28.430862991059097
